;             Ministério da Educação;;;;;;;;;;;;;;;;;;;;;;
;                     Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
                                                                                                    Taxa de Distorção Idade-Série por Município - 2014;;;;;;;;;;;;;;;;;;;;;;;
Taxa de Distorção Idade-Série, por Dependência Administrativa e Localização, nos Níveis de Ensino Fundamental de 8 e 9 anos e Médio, segundo a Região Geográfica, Unidades da Federação e seus respectivos Municípios em 2014. ;;;;;;;;;;;;;;;;;;;;;;;
Ano;Região;UF;Código do Município;Nome do Município;Localização;Rede;Taxa de Distorção Idade-Série - Ensino Fundamental de 8 e 9 anos;;;;;;;;;;;;Taxa de Distorção Idade-Série - Ensino Médio;;;;
;;;;;;;Total Fundamental;1º ao 5º Ano;6º ao 9º Ano;1º Ano;2º Ano;3º Ano;4º Ano;5º Ano;6º Ano;7º Ano;8º Ano;9º Ano;Total Médio; 1ª Série; 2ª Série; 3ª Série; 4ª Série
;;;;;;;;;;;;;;;;;;;;;;;
ano;NO_REGIAO;SIGLA;PK_COD_MUNICIPIO;NO_MUNICIPIO;TIPOLOCA;Dependad;TDI_FUN;TDI_F14;TDI_F58;TDI_F00;TDI_F01;TDI_F02;TDI_F03;TDI_F04;TDI_F05;TDI_F06;TDI_F07;TDI_F08;TDI_MED;TDI_M01;TDI_M02;TDI_M03;TDI_M04
2014;Sudeste;RJ;3300456;BELFORD ROXO;Total;Estadual;40.5;100;40.3;100;--;100;--;100;39.9;43.2;39.1;39.1;36.6;42;35.6;29.3;--
2014;Sudeste;RJ;3300456;BELFORD ROXO;Total;Municipal;36.2;32.9;44.5;6.1;28;39.6;41.4;40.9;49.9;47.9;39.2;32.1;--;--;--;--;--
2014;Sudeste;RJ;3300456;BELFORD ROXO;Total;Privada;12.7;11.7;14.5;10;10.8;13.4;13.2;11.4;13.8;16.7;15.3;11.8;10;13.2;7.5;8.2;--
2014;Sudeste;RJ;3300456;BELFORD ROXO;Total;Publico;37.5;33.1;42;6.3;28;39.7;41.4;41.2;45.4;45.3;39.1;37.3;36.6;42;35.6;29.3;--
2014;Sudeste;RJ;3300456;BELFORD ROXO;Urbana;Total;29.4;24.9;35;8.1;21.5;30.3;31.4;30.6;36.3;38.4;33.3;31.3;34.1;39.3;33;27.2;--
2014;Sudeste;RJ;3300456;BELFORD ROXO;Urbana;Estadual;40.5;100;40.3;100;--;100;--;100;39.9;43.2;39.1;39.1;36.6;42;35.6;29.3;--
2014;Sudeste;RJ;3300456;BELFORD ROXO;Urbana;Municipal;36.2;32.9;44.5;6.1;28;39.6;41.4;40.9;49.9;47.9;39.2;32.1;--;--;--;--;--
2014;Sudeste;RJ;3300456;BELFORD ROXO;Urbana;Privada;12.7;11.7;14.5;10;10.8;13.4;13.2;11.4;13.8;16.7;15.3;11.8;10;13.2;7.5;8.2;--
2014;Sudeste;RJ;3300456;BELFORD ROXO;Urbana;Publico;37.5;33.1;42;6.3;28;39.7;41.4;41.2;45.4;45.3;39.1;37.3;36.6;42;35.6;29.3;--
2014;Sudeste;RJ;3300506;BOM JARDIM;Total;Total;38.2;29.9;48.3;5.8;25.7;31.1;37.8;42;42.9;57.3;35.9;52.7;36.8;41.7;33.5;33;--
2014;Sudeste;RJ;3300506;BOM JARDIM;Total;Estadual;60.3;--;60.3;--;--;--;--;--;51.7;70;41.7;66.2;41.6;46.6;37.7;38.6;--
2014;Sudeste;RJ;3300506;BOM JARDIM;Total;Municipal;38.4;36.1;47.4;3.3;31.9;38.6;44.4;50.4;49.7;47.4;52.8;33.3;--;--;--;--;--
2014;Sudeste;RJ;3300506;BOM JARDIM;Total;Privada;9.1;9;9.2;11.8;4.6;6.9;11.3;10.7;7.4;17.1;7.1;4.5;11;16;10.8;3.2;--
2014;Sudeste;RJ;3300506;BOM JARDIM;Total;Publico;45.6;36.1;56.5;3.3;31.9;38.6;44.4;50.4;50.7;64.4;44.6;61.1;41.6;46.6;37.7;38.6;--
2014;Sudeste;RJ;3300506;BOM JARDIM;Rural;Total;41.5;37;55;2.4;37.4;46.6;47.1;43.6;42.1;66.1;47.2;58;27.4;21.7;33.3;27.8;--
2014;Sudeste;RJ;3300506;BOM JARDIM;Rural;Estadual;60.4;--;60.4;--;--;--;--;--;37.9;77.1;48.3;65.1;27.4;21.7;33.3;27.8;--
2014;Sudeste;RJ;3300506;BOM JARDIM;Rural;Municipal;36.6;37;29;2.4;37.4;46.6;47.1;43.6;55.6;--;42.9;14.3;--;--;--;--;--
2014;Sudeste;RJ;3300506;BOM JARDIM;Rural;Publico;41.5;37;55;2.4;37.4;46.6;47.1;43.6;42.1;66.1;47.2;58;27.4;21.7;33.3;27.8;--
2014;Sudeste;RJ;3300506;BOM JARDIM;Urbana;Total;37.4;27.6;47.6;6.9;21.6;25.4;35.2;41.5;43;56.3;34.7;52.1;37.6;43.3;33.5;33.5;--
2014;Sudeste;RJ;3300506;BOM JARDIM;Urbana;Estadual;60.3;--;60.3;--;--;--;--;--;54.5;68.9;40.7;66.3;43.2;49;38.2;39.9;--
2014;Sudeste;RJ;3300506;BOM JARDIM;Urbana;Municipal;39.1;35.7;48.8;3.8;29.1;34.3;43.4;53.1;49.5;50.9;53.8;35.8;--;--;--;--;--
2014;Sudeste;RJ;3300506;BOM JARDIM;Urbana;Privada;9.1;9;9.2;11.8;4.6;6.9;11.3;10.7;7.4;17.1;7.1;4.5;11;16;10.8;3.2;--
2014;Sudeste;RJ;3300506;BOM JARDIM;Urbana;Publico;46.8;35.7;56.7;3.8;29.1;34.3;43.4;53.1;51.7;64.2;44.2;61.5;43.2;49;38.2;39.9;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Total;Total;17.4;9.9;24.5;2.6;5.6;11.8;12.5;14.7;23;26.8;23.2;25.1;23.1;24.6;21.1;23.4;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Total;Estadual;27.2;--;27.2;--;--;--;--;--;23.5;27.9;26.3;30.7;27.2;30.4;24;26.5;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Total;Federal;--;--;--;--;--;--;--;--;--;--;--;--;14.4;12.2;14.5;18.3;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Total;Municipal;15.7;12.5;31.7;3;7.2;14.1;15.8;17.4;46.1;37.1;17.6;23.2;--;--;--;--;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Total;Privada;4.4;2.8;6.8;1.9;2.6;4.1;2.3;3.5;1.7;10.1;13.3;4.1;10.3;14.3;8.6;8.8;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Total;Publico;20.9;12.5;28;3;7.2;14.1;15.8;17.4;27.9;29.5;25;29.6;23.8;25;21.8;24.4;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Rural;Total;27.3;16.1;38.1;3.5;4.4;20;20.6;22.2;39.2;45.2;32.3;34.7;42.2;47;27.7;49.1;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Rural;Estadual;40.2;--;40.2;--;--;--;--;--;33.3;45.2;39.6;42.5;42.2;47;27.7;49.1;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Rural;Municipal;21.7;16.1;35;3.5;4.4;20;20.6;22.2;47.1;45.3;20.3;25;--;--;--;--;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Rural;Publico;27.3;16.1;38.1;3.5;4.4;20;20.6;22.2;39.2;45.2;32.3;34.7;42.2;47;27.7;49.1;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Urbana;Total;14.3;7.9;20.3;2.4;5.8;9;9.8;11.7;17.4;20.1;20.7;22.7;21.4;22.6;20.6;20.6;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Urbana;Estadual;24;--;24;--;--;--;--;--;20.6;22.6;23.2;28.4;25.2;28.1;23.6;22.8;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Urbana;Federal;--;--;--;--;--;--;--;--;--;--;--;--;14.4;12.2;14.5;18.3;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Urbana;Municipal;11.9;10.7;24.3;2.8;8.6;11.1;13.4;14.8;43.8;21.2;12.5;16.7;--;--;--;--;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Urbana;Privada;4.4;2.8;6.8;1.9;2.6;4.1;2.3;3.5;1.7;10.1;13.3;4.1;10.3;14.3;8.6;8.8;--
2014;Sudeste;RJ;3300605;BOM JESUS DO ITABAPOANA;Urbana;Publico;18.1;10.7;24;2.8;8.6;11.1;13.4;14.8;22.7;22.5;22.4;27.9;22;23;21.3;21.5;--
2014;Sudeste;RJ;3300704;CABO FRIO;Total;Total;34.2;28.9;41;17.6;27.7;32.8;34.7;33.1;43;45;38.9;36;32.4;38.7;31;23.9;23
2014;Sudeste;RJ;3300704;CABO FRIO;Total;Estadual;60.5;--;60.5;--;--;--;--;--;51.3;68.5;56.2;61.3;44.1;50.8;42.4;34;--
2014;Sudeste;RJ;3300704;CABO FRIO;Total;Federal;10.7;--;10.7;--;--;--;--;--;--;--;--;10.7;21.6;17;21.8;28.3;23
2014;Sudeste;RJ;3300704;CABO FRIO;Total;Municipal;37.6;33.5;43.6;20.3;32.1;38;39.8;38.4;47.5;46.6;41.9;35.7;25.6;35.4;22;13.5;--
2014;Sudeste;RJ;3300704;CABO FRIO;Total;Privada;6.2;4.7;8.5;4.6;5.2;4.1;4.6;4.8;9;9.7;8.6;6.8;9.5;11.5;8.8;7.2;--
2014;Sudeste;RJ;3300704;CABO FRIO;Total;Publico;39;33.5;46;20.3;32.1;38;39.8;38.4;47.8;49.7;44.2;41.1;36.6;43.4;35;27.4;23
2014;Sudeste;RJ;3300704;CABO FRIO;Rural;Total;39.7;39;51.2;23.3;34.3;44.6;49.1;48.2;56.7;53.3;46.2;38.5;24.2;17.3;20.5;37.7;31
2014;Sudeste;RJ;3300704;CABO FRIO;Rural;Federal;--;--;--;--;--;--;--;--;--;--;--;--;24.2;17.3;20.5;37.7;31
2014;Sudeste;RJ;3300704;CABO FRIO;Rural;Municipal;39.7;39;51.2;23.3;34.3;44.6;49.1;48.2;56.7;53.3;46.2;38.5;--;--;--;--;--
2014;Sudeste;RJ;3300704;CABO FRIO;Rural;Publico;39.7;39;51.2;23.3;34.3;44.6;49.1;48.2;56.7;53.3;46.2;38.5;24.2;17.3;20.5;37.7;31
2014;Sudeste;RJ;3300704;CABO FRIO;Urbana;Total;33.9;28.1;40.9;17.1;27.1;31.9;33.5;32.1;42.9;45;38.8;36;32.9;39.9;31.4;23.3;6.9
2014;Sudeste;RJ;3300704;CABO FRIO;Urbana;Estadual;60.5;--;60.5;--;--;--;--;--;51.3;68.5;56.2;61.3;44.1;50.8;42.4;34;--
2014;Sudeste;RJ;3300704;CABO FRIO;Urbana;Federal;10.7;--;10.7;--;--;--;--;--;--;--;--;10.7;17;16.4;23.9;17.3;6.9
2014;Sudeste;RJ;3300704;CABO FRIO;Urbana;Municipal;37.5;33;43.6;20;31.8;37.4;38.9;37.6;47.4;46.5;41.9;35.6;25.6;35.4;22;13.5;--
2014;Sudeste;RJ;3300704;CABO FRIO;Urbana;Privada;6.2;4.7;8.5;4.6;5.2;4.1;4.6;4.8;9;9.7;8.6;6.8;9.5;11.5;8.8;7.2;--
2014;Sudeste;RJ;3300704;CABO FRIO;Urbana;Publico;39;33;46;20;31.8;37.4;38.9;37.6;47.7;49.7;44.2;41.1;37.4;45.2;35.7;26.8;6.9
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Total;Total;30.8;22.9;40.4;2.9;6.7;31.9;34.3;34.9;42;44.4;36;38.2;36.4;40.8;33.7;32.5;35.7
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Total;Estadual;43.6;28.9;43.9;--;--;--;--;28.9;39.6;52.5;38.2;42.6;39.4;43.4;36.5;36.3;--
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Total;Municipal;31.2;26.7;45.4;2.3;7.2;36.3;39.3;41.4;52;42.8;42.3;36.5;32.9;40.6;25;14.3;35.7
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Total;Privada;7.7;7.4;8.5;5.1;5;9.3;8.8;9.7;8.6;5.2;11.9;8.6;10.7;13.9;8.5;8.9;--
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Total;Publico;35.1;26.7;44.4;2.3;7.2;36.3;39.3;40.7;46;49.3;39.7;41.5;39.1;43.3;36.1;35.9;35.7
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Rural;Total;30.5;22.9;46.6;1.8;6.5;33;33.5;34;53.8;42;47.9;33.7;42.9;56.1;33.3;26.3;--
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Rural;Estadual;54.7;--;54.7;--;--;--;--;--;59.5;58.1;54.5;40.9;42.9;56.1;33.3;26.3;--
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Rural;Municipal;30.7;24.6;47.1;2;7.4;35.2;34.8;37.4;56;40.2;44.8;36.8;--;--;--;--;--
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Rural;Privada;5.5;4.5;8.6;--;--;4.3;15.8;4.8;13.3;10;--;--;--;--;--;--;--
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Rural;Publico;32.6;24.6;49;2;7.4;35.2;34.8;37.4;56.7;44.5;47.9;38;42.9;56.1;33.3;26.3;--
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Urbana;Total;30.9;22.9;39.3;3.3;6.8;31.4;34.7;35.1;38.5;44.8;33.6;38.7;36.1;40;33.7;32.8;35.7
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Urbana;Estadual;42.9;28.9;43.2;--;--;--;--;28.9;37.3;52.2;36.6;42.7;39.2;42.7;36.6;36.8;--
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Urbana;Municipal;31.5;27.6;44.5;2.4;7.2;36.9;41.5;42.9;49.7;44;40.8;36.3;32.9;40.6;25;14.3;35.7
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Urbana;Privada;8;7.8;8.5;5.6;5.7;10;7.8;10.4;7.8;4.8;11.9;9.6;10.7;13.9;8.5;8.9;--
2014;Sudeste;RJ;3300803;CACHOEIRAS DE MACACU;Urbana;Publico;35.9;27.6;43.5;2.4;7.2;36.9;41.5;41.9;42.7;50.1;37.7;41.9;38.9;42.6;36.2;36.4;35.7
2014;Sudeste;RJ;3300902;CAMBUCI;Total;Total;25.7;18;34.1;5;9.6;24.3;22.3;23.7;38.7;35.8;30.2;32.5;37.8;45.2;28.1;39;--
2014;Sudeste;RJ;3300902;CAMBUCI;Total;Estadual;38.8;--;38.8;--;--;--;--;--;47.7;39.6;32.3;37.6;37.8;45.2;28.1;39;--
2014;Sudeste;RJ;3300902;CAMBUCI;Total;Municipal;23.1;21.6;33.6;6.3;11.6;29.6;26.1;27.8;36.7;30.8;38.7;26.9;--;--;--;--;--
2014;Sudeste;RJ;3300902;CAMBUCI;Total;Privada;5.3;3.7;8;--;2.5;--;5.6;9.3;3.2;13;10;6.9;--;--;--;--;--
2014;Sudeste;RJ;3300902;CAMBUCI;Total;Publico;29.8;21.6;38.1;6.3;11.6;29.6;26.1;27.8;45.6;38.5;33.3;36.2;37.8;45.2;28.1;39;--
2014;Sudeste;RJ;3300902;CAMBUCI;Rural;Total;41.9;18.6;49;--;--;18.2;36.4;40;57.7;50;34.5;52.3;47.4;56.8;31;51.7;--
2014;Sudeste;RJ;3300902;CAMBUCI;Rural;Estadual;49.3;--;49.3;--;--;--;--;--;60;50;34.5;52.3;47.4;56.8;31;51.7;--
2014;Sudeste;RJ;3300902;CAMBUCI;Rural;Municipal;18.2;18.6;--;--;--;18.2;36.4;40;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3300902;CAMBUCI;Rural;Publico;41.9;18.6;49;--;--;18.2;36.4;40;57.7;50;34.5;52.3;47.4;56.8;31;51.7;--
2014;Sudeste;RJ;3300902;CAMBUCI;Urbana;Total;23.8;18;31.2;5.3;10.1;24.7;21.5;23.3;35.8;32.2;29.6;27.7;35.6;42.4;27.5;36;--
2014;Sudeste;RJ;3300902;CAMBUCI;Urbana;Estadual;35.8;--;35.8;--;--;--;--;--;44.8;36;31.9;32.6;35.6;42.4;27.5;36;--
2014;Sudeste;RJ;3300902;CAMBUCI;Urbana;Municipal;23.4;21.7;33.9;6.7;12.3;30.3;25.3;27.4;37.9;30.8;38.7;26.9;--;--;--;--;--
2014;Sudeste;RJ;3300902;CAMBUCI;Urbana;Privada;5.3;3.7;8;--;2.5;--;5.6;9.3;3.2;13;10;6.9;--;--;--;--;--
2014;Sudeste;RJ;3300902;CAMBUCI;Urbana;Publico;28.1;21.7;35.5;6.7;12.3;30.3;25.3;27.4;43.3;35.1;33.1;31.6;35.6;42.4;27.5;36;--
2014;Sudeste;RJ;3300936;CARAPEBUS;Total;Total;26.4;18.9;36.8;3.1;19.5;25.7;23.4;21.6;40.5;41.8;35.4;27.1;32.7;37.8;32.9;27.9;--
2014;Sudeste;RJ;3300936;CARAPEBUS;Total;Estadual;12.3;--;12.3;--;--;--;--;--;--;--;--;12.3;32.7;37.8;32.9;27.9;--
2014;Sudeste;RJ;3300936;CARAPEBUS;Total;Municipal;28.6;20.8;38.8;3;20.6;27.4;27.1;24.3;40.5;41.8;35.4;35.7;--;--;--;--;--
2014;Sudeste;RJ;3300936;CARAPEBUS;Total;Privada;6.6;6.6;--;3.7;11.1;12;3.2;3.7;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3300936;CARAPEBUS;Total;Publico;28;20.8;36.8;3;20.6;27.4;27.1;24.3;40.5;41.8;35.4;27.1;32.7;37.8;32.9;27.9;--
2014;Sudeste;RJ;3300936;CARAPEBUS;Rural;Total;26.9;15.4;55.6;6.3;9.1;29.4;20;9.1;52.4;56.3;75;30;--;--;--;--;--
2014;Sudeste;RJ;3300936;CARAPEBUS;Rural;Municipal;26.9;15.4;55.6;6.3;9.1;29.4;20;9.1;52.4;56.3;75;30;--;--;--;--;--
2014;Sudeste;RJ;3300936;CARAPEBUS;Rural;Publico;26.9;15.4;55.6;6.3;9.1;29.4;20;9.1;52.4;56.3;75;30;--;--;--;--;--
2014;Sudeste;RJ;3300936;CARAPEBUS;Urbana;Total;26.3;19.5;35.1;2.5;21.2;25;24.1;23.1;39.1;40.6;31.8;26.9;32.7;37.8;32.9;27.9;--
2014;Sudeste;RJ;3300936;CARAPEBUS;Urbana;Estadual;12.3;--;12.3;--;--;--;--;--;--;--;--;12.3;32.7;37.8;32.9;27.9;--
2014;Sudeste;RJ;3300936;CARAPEBUS;Urbana;Municipal;28.8;21.9;37.1;2.2;22.7;27;29;26.5;39.1;40.6;31.8;36.4;--;--;--;--;--
2014;Sudeste;RJ;3300936;CARAPEBUS;Urbana;Privada;6.6;6.6;--;3.7;11.1;12;3.2;3.7;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3300936;CARAPEBUS;Urbana;Publico;28.2;21.9;35.1;2.2;22.7;27;29;26.5;39.1;40.6;31.8;26.9;32.7;37.8;32.9;27.9;--
2014;Sudeste;RJ;3300951;COMENDADOR LEVY GASPARIAN;Total;Total;31.4;23.7;41.2;4.4;20.9;27.1;29.6;37.5;40.1;47.5;42.2;32.8;48.2;54;42.4;47.1;--
2014;Sudeste;RJ;3300951;COMENDADOR LEVY GASPARIAN;Total;Estadual;47.8;--;47.8;--;--;--;--;--;--;46.2;50;47.4;48.2;54;42.4;47.1;--
2014;Sudeste;RJ;3300951;COMENDADOR LEVY GASPARIAN;Total;Municipal;31.7;26.2;39.6;5.2;22.9;28.7;34.3;40.3;40.1;48;39.6;25.9;--;--;--;--;--
2014;Sudeste;RJ;3300951;COMENDADOR LEVY GASPARIAN;Total;Privada;2.6;2.6;--;--;--;8.3;--;8.3;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3300951;COMENDADOR LEVY GASPARIAN;Total;Publico;33.1;26.2;41.2;5.2;22.9;28.7;34.3;40.3;40.1;47.5;42.2;32.8;48.2;54;42.4;47.1;--
2014;Sudeste;RJ;3300951;COMENDADOR LEVY GASPARIAN;Rural;Total;12.2;12.2;--;--;12.5;9.1;25;22.2;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3300951;COMENDADOR LEVY GASPARIAN;Rural;Municipal;12.2;12.2;--;--;12.5;9.1;25;22.2;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3300951;COMENDADOR LEVY GASPARIAN;Rural;Publico;12.2;12.2;--;--;12.5;9.1;25;22.2;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3300951;COMENDADOR LEVY GASPARIAN;Urbana;Total;32;24.4;41.2;4.8;21.3;28.5;29.8;38.6;40.1;47.5;42.2;32.8;48.2;54;42.4;47.1;--
2014;Sudeste;RJ;3300951;COMENDADOR LEVY GASPARIAN;Urbana;Estadual;47.8;--;47.8;--;--;--;--;--;--;46.2;50;47.4;48.2;54;42.4;47.1;--
2014;Sudeste;RJ;3300951;COMENDADOR LEVY GASPARIAN;Urbana;Municipal;32.4;27.1;39.6;5.6;23.4;30.3;34.6;41.7;40.1;48;39.6;25.9;--;--;--;--;--
2014;Sudeste;RJ;3300951;COMENDADOR LEVY GASPARIAN;Urbana;Privada;2.6;2.6;--;--;--;8.3;--;8.3;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3300951;COMENDADOR LEVY GASPARIAN;Urbana;Publico;33.9;27.1;41.2;5.6;23.4;30.3;34.6;41.7;40.1;47.5;42.2;32.8;48.2;54;42.4;47.1;--
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Total;Total;39.6;36.4;44.2;26.2;37;41.1;40;39.1;48.6;48.5;39.4;38.3;33.3;39.5;31.5;25.7;55.2
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Total;Estadual;53.3;38.1;54.2;5.7;23.3;26.6;41.1;73.4;55.1;60.8;49.8;50.7;40.1;47;38;31.3;55.2
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Total;Federal;--;--;--;--;--;--;--;--;--;--;--;--;26.2;27.2;27.7;23.4;--
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Total;Municipal;52;50.1;58.6;34.9;50.9;56.7;56.9;55.2;66.9;58.7;51.7;39.4;--;--;--;--;--
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Total;Privada;10.3;10.2;10.6;8.2;9.6;10.9;11.5;10.7;8.8;12.5;11.5;9.6;9.2;12.2;8.4;6.2;--
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Total;Publico;52.4;49.7;55.7;34.2;50.1;55.9;56.3;56.2;60.8;60.1;50.3;48.7;38.8;45.3;37.1;30.5;55.2
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Rural;Total;46.6;42.4;53;29.8;42.7;49.9;48;42.9;58.7;59.4;47;41;38.5;46.6;35.2;29.5;--
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Rural;Estadual;56.6;--;56.6;--;--;--;--;--;60.1;70.9;51.9;45.2;38.5;46.6;35.2;29.5;--
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Rural;Municipal;46.7;44.8;51.8;31.4;45.2;52.9;50.6;45.6;59.2;53.9;45.4;33.9;--;--;--;--;--
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Rural;Privada;8.3;8.2;8.5;6.8;8.3;8.5;9.6;8.2;11.4;8.3;7.1;--;--;--;--;--;--
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Rural;Publico;48.5;44.8;53.8;31.4;45.2;52.9;50.6;45.6;59.5;60.4;48.3;41.2;38.5;46.6;35.2;29.5;--
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Urbana;Total;37.6;34.5;41.8;25.1;35.3;38.2;37.6;38;45.3;45.5;37.5;37.6;32.3;38.1;30.8;24.9;55.2
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Urbana;Estadual;52.6;38.1;53.7;5.7;23.3;26.6;41.1;73.4;53.8;58.9;49.4;52.1;40.5;47.1;38.7;31.8;55.2
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Urbana;Federal;--;--;--;--;--;--;--;--;--;--;--;--;26.2;27.2;27.7;23.4;--
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Urbana;Municipal;55;52.9;64.9;36.7;53.8;58.8;60.2;60.1;72.8;63.4;58.6;45.2;--;--;--;--;--
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Urbana;Privada;10.4;10.3;10.7;8.3;9.7;11.1;11.6;10.8;8.8;12.6;11.6;9.7;9.2;12.2;8.4;6.2;--
2014;Sudeste;RJ;3301009;CAMPOS DOS GOYTACAZES;Urbana;Publico;54.1;52.1;56.4;35.6;52.4;57.5;59.2;61.2;61.4;60;51;51.3;38.9;45;37.5;30.8;55.2
2014;Sudeste;RJ;3301108;CANTAGALO;Total;Total;33.7;28.1;40.9;7;16.7;30.5;42.6;41.6;49;46;35.1;32.2;30.5;36;28.8;24;--
2014;Sudeste;RJ;3301108;CANTAGALO;Total;Estadual;34.5;14.3;36.6;--;--;--;--;14.3;38.1;44.8;34.1;30.2;32.4;37.8;30.6;26;--
2014;Sudeste;RJ;3301108;CANTAGALO;Total;Municipal;37.2;31.9;54.1;6.9;17.8;35.8;45.7;53.6;62.8;55;43.5;43.9;--;--;--;--;--
2014;Sudeste;RJ;3301108;CANTAGALO;Total;Privada;4.9;4.9;5;7.7;8.1;2.1;--;5;--;5.3;7.1;6.7;--;--;--;--;--
2014;Sudeste;RJ;3301108;CANTAGALO;Total;Publico;36.3;31;42.9;6.9;17.8;35.8;45.7;44.1;51.1;48.6;36.7;33.7;32.4;37.8;30.6;26;--
2014;Sudeste;RJ;3301108;CANTAGALO;Rural;Total;31.2;31.2;--;10.7;25;37.5;43.3;46.7;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301108;CANTAGALO;Rural;Municipal;31.2;31.2;--;10.7;25;37.5;43.3;46.7;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301108;CANTAGALO;Rural;Publico;31.2;31.2;--;10.7;25;37.5;43.3;46.7;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301108;CANTAGALO;Urbana;Total;33.8;27.8;40.9;6.6;15.6;29.7;42.5;41.4;49;46;35.1;32.2;30.5;36;28.8;24;--
2014;Sudeste;RJ;3301108;CANTAGALO;Urbana;Estadual;34.5;14.3;36.6;--;--;--;--;14.3;38.1;44.8;34.1;30.2;32.4;37.8;30.6;26;--
2014;Sudeste;RJ;3301108;CANTAGALO;Urbana;Municipal;37.7;32;54.1;6.3;16.7;35.6;46;54.1;62.8;55;43.5;43.9;--;--;--;--;--
2014;Sudeste;RJ;3301108;CANTAGALO;Urbana;Privada;4.9;4.9;5;7.7;8.1;2.1;--;5;--;5.3;7.1;6.7;--;--;--;--;--
2014;Sudeste;RJ;3301108;CANTAGALO;Urbana;Publico;36.7;30.9;42.9;6.3;16.7;35.6;46;44;51.1;48.6;36.7;33.7;32.4;37.8;30.6;26;--
